Command: vcs -R +v2k -full64 -f rtl_sim.f +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 \
+define+ASCII -debug_access+all -l vcs_decrypt_pat3.log
*** Using c compiler gcc instead of cc ...
                         Chronologic VCS (TM)
         Version N-2017.12_Full64 -- Sun Oct 12 02:00:49 2025
               Copyright (c) 1991-2017 by Synopsys Inc.
                         ALL RIGHTS RESERVED

This program is proprietary and confidential information of Synopsys Inc.
and may be used and disclosed only as authorized in a license agreement
controlling such use and disclosure.

Parsing design file './test_enigma_part4.v'
Parsing design file '../hdl/enigma_part4.v'
Top Level Modules:
       test_enigma_part4
TimeScale is 1 ns / 1 ps
Starting vcs inline pass...
3 modules and 0 UDP read.
recompiling module test_enigma_part4
	However, due to incremental compilation, only 1 module needs to be compiled. 
rm -f _csrc*.so pre_vcsobj_*.so share_vcsobj_*.so
ld -shared  -o .//../simv.daidir//_csrc0.so objs/amcQw_d.o 
rm -f _csrc0.so
if [ -x ../simv ]; then chmod -x ../simv; fi
g++  -o ../simv   -Wl,-rpath-link=./ -Wl,-rpath='$ORIGIN'/simv.daidir/ -Wl,-rpath=./simv.daidir/ \
-Wl,-rpath='$ORIGIN'/simv.daidir//scsim.db.dir  -rdynamic     _31677_archive_1.so \
_prev_archive_1.so _csrc0.so  SIM_l.o  _csrc0.so     rmapats_mop.o rmapats.o rmar.o \
rmar_nd.o  rmar_llvm_0_1.o rmar_llvm_0_0.o          /usr/cad/synopsys/vcs/2017.12/linux64/lib/libzerosoft_rt_stubs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvirsim.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/liberrorinf.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libsnpsmalloc.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvfs.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsnew.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/libsimprofile.so \
/usr/cad/synopsys/vcs/2017.12/linux64/lib/libuclinative.so /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_tls.o \
-Wl,-whole-archive /usr/cad/synopsys/vcs/2017.12/linux64/lib/libvcsucli.so -Wl,-no-whole-archive \
_vcs_pli_stub_.o   /usr/cad/synopsys/vcs/2017.12/linux64/lib/vcs_save_restore_new.o \
/usr/cad/synopsys/verdi/2019.06/share/PLI/VCS/LINUX64/pli.a -ldl  -lc -lm -lpthread \
-ldl 
../simv up to date
Command: /home/u110/u110022124/ICLAB/HW2/part4/sim/./simv +v2k +define+DECRYPT +define+PAT3 +define+PAT_LEN=26465 +define+ASCII -a vcs_decrypt_pat3.log
[PASS]: PAT       20361, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20362, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20363, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20364, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20365, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20366, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20367, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20368, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20369, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20370, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20371, golden_pat = 3e, code_out = 3e
[PASS]: PAT       20372, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20373, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20374, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20375, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20376, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20377, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20378, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20379, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20380, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20381, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20382, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20383, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20384, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20385, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20386, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20387, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20388, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20389, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20390, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20391, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20392, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20393, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20394, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20395, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20396, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20397, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20398, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20399, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20400, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20401, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20402, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20403, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20404, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20405, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20406, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20407, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20408, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20409, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20410, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20411, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20412, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20413, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20414, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20415, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20416, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20417, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20418, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20419, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20420, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20421, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20422, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20423, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20424, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20425, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20426, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20427, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20428, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20429, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20430, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20431, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20432, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20433, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20434, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20435, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20436, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20437, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20438, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20439, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20440, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20441, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20442, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20443, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20444, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20445, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20446, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20447, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20448, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20449, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20450, golden_pat = 1f, code_out = 1f
[PASS]: PAT       20451, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20452, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20453, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20454, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20455, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20456, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20457, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20458, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20459, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20460, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20461, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20462, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20463, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20464, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20465, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20466, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20467, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20468, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20469, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20470, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20471, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20472, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20473, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20474, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20475, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20476, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20477, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20478, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20479, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20480, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20481, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20482, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20483, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20484, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20485, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20486, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20487, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20488, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20489, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20490, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20491, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20492, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20493, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20494, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20495, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20496, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20497, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20498, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20499, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20500, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20501, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20502, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20503, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20504, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20505, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20506, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20507, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20508, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20509, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20510, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20511, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20512, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20513, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20514, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20515, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20516, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20517, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20518, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20519, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20520, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20521, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20522, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20523, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20524, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20525, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20526, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20527, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20528, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20529, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20530, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20531, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20532, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20533, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20534, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20535, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20536, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20537, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20538, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20539, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20540, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20541, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20542, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20543, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20544, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20545, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20546, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20547, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20548, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20549, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20550, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20551, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20552, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20553, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20554, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20555, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20556, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20557, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20558, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20559, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20560, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20561, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20562, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20563, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20564, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20565, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20566, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20567, golden_pat = 3e, code_out = 3e
[PASS]: PAT       20568, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20569, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20570, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20571, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20572, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20573, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20574, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20575, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20576, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20577, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20578, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20579, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20580, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20581, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20582, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20583, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20584, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20585, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20586, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20587, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20588, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20589, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20590, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20591, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20592, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20593, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20594, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20595, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20596, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20597, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20598, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20599, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20600, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20601, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20602, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20603, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20604, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20605, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20606, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20607, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20608, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20609, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20610, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20611, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20612, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20613, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20614, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20615, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20616, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20617, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20618, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20619, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20620, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20621, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20622, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20623, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20624, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20625, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20626, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20627, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20628, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20629, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20630, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20631, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20632, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20633, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20634, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20635, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20636, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20637, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20638, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20639, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20640, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20641, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20642, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20643, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20644, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20645, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20646, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20647, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20648, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20649, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20650, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20651, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20652, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20653, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20654, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20655, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20656, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20657, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20658, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20659, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20660, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20661, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20662, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20663, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20664, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20665, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20666, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20667, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20668, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20669, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20670, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20671, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20672, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20673, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20674, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20675, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20676, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20677, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20678, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20679, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20680, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20681, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20682, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20683, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20684, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20685, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20686, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20687, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20688, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20689, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20690, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20691, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20692, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20693, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20694, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20695, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20696, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20697, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20698, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20699, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20700, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20701, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20702, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20703, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20704, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20705, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20706, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20707, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20708, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20709, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20710, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20711, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20712, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20713, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20714, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20715, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20716, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20717, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20718, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20719, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20720, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20721, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20722, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20723, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20724, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20725, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20726, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20727, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20728, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20729, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20730, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20731, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20732, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20733, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20734, golden_pat = 3a, code_out = 3a
[PASS]: PAT       20735, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20736, golden_pat = 1d, code_out = 1d
[PASS]: PAT       20737, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20738, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20739, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20740, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20741, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20742, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20743, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20744, golden_pat = 0e, code_out = 0e
[PASS]: PAT       20745, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20746, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20747, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20748, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20749, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20750, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20751, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20752, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20753, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20754, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20755, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20756, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20757, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20758, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20759, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20760, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20761, golden_pat = 1a, code_out = 1a
[PASS]: PAT       20762, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20763, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20764, golden_pat = 1e, code_out = 1e
[PASS]: PAT       20765, golden_pat = 3b, code_out = 3b
[PASS]: PAT       20766, golden_pat = 3f, code_out = 3f
[PASS]: PAT       20767, golden_pat = 3f, code_out = 3f
